0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.148554,0.110988,0.078354,0.066618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596052,0.974484,1.178586
1.240776,1.12491,0.873612,0.403974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01143,0.093042,0.068562
0.03591,0.10935,0.13302,0.428076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571439999999998,0.319644,0.45054
0.814554,0.079974,0.155268,0.08361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6331680000000001,0.764316,1.146348
0.288648,0.60264,0.214398,0.5004900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395658,0.77976,1.098018
1.06803,0.8642340000000001,0.807084,0.512028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248379999999999,0.335736,0.465354
0.54783,0.315288,0.088146,0.45351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679679999999998,0.081612,0.104454
0.102834,0.135378,0.1677779999999998,0.21186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098046,0.079974,0.065286
0.383058,1.0635480000000002,0.068562,0.116298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247338,0.213588,0.8337779999999998
0.101196,0.1401839999999998,0.1394279999999998,0.076212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451332,0.9640800000000002,1.227168
1.268676,0.548118,0.094662,0.077364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4586579999999999,0.160488,0.43686
1.1514600000000002,0.063648,0.7800119999999998,0.512838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62334,0.301932,0.607248
1.195218,0.8459099999999999,0.5345460000000001,0.50724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5842259999999999,0.953748,1.188468
1.285722,1.149012,0.932616,0.5626260000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597978,0.985788,1.193706
1.268712,0.7722359999999998,0.8941500000000001,0.5651279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072299999999999,1.0263600000000002,1.26783
1.329372,1.137348,0.938232,0.50553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634734,0.8245439999999999,1.02312
0.343188,0.49716,0.61002,0.340092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04896,0.062028,0.093042
0.130572,0.079974,0.0603899999999998,0.052236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106398,0.2558519999999999,0.479862
0.291168,1.268586,0.549666,0.505908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109242,0.099558,0.15444
0.1877939999999998,0.062028,0.5259779999999998,0.12852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085626,0.7935119999999999,0.793746
0.431604,0.204624,0.874206,0.044064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688086,1.05642,0.4930019999999998
0.102834,0.241992,0.436302,0.313686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671839999999998,0.252774,0.3755339999999998
0.244908,0.230598,0.504936,0.143586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053856,0.1142639999999999,0.4034519999999998
