0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,1.2399880000000036,0.0,0.0,0.0,0.7109999999999999,4.068,1.4259999999999997,1.2800000000000002,1.9069999999999998,0.32980000000000315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09733590000000245,0.0
0.5347760000000001,0.33791000000000015,0.11461200000000005,0.0,0.0,0.0,0.0,4.43,4.353,2.526,1.5254000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.144,1.061,0.0,2.4819999999999998,2.457,2.4219999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.4719999999999995,4.2829999999999995,2.469,2.493,1.4492000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8491680000000068,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.426,4.478,2.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4404580000000027,0.05276000000000003,0.0
0.31803000000000003,0.1462340000000001,0.0,0.0,0.0,0.0,4.449,4.362,2.3859999999999997,2.429,0.3252000000000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6132880000000036,0.0,0.0,0.0,1.7854,4.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157680000000024,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.508,4.365,4.542,1.0772400000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2398460000000027,0.0,0.0
0.0,2.348548000000005,0.0,0.0,0.0,4.584,4.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4423880000000118,0.0
0.0,1.518184000000003,0.0,0.0,0.0,2.581,3.1620000999999998,4.208,0.8809999999999998,1.4679999999999997,0.8019200000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.5369320000000024,0.0,0.0
0.6486760000000003,0.0,0.0,0.0,0.0,1.291,1.9189999999999998,3.4859999999999998,2.506,0.188200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624458000000005,0.0,0.0
0.4544600000000001,0.0,0.0,0.0,0.0,0.0,3.5569999999999995,4.148,0.9642000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28360000000000263,1.75134,0.0,0.0
