DateTime,RTP,GHI,T2m,PV Power,Load
2012-01-01 12:00:00,3.9,0.08253,11.57,0.14855400000000002,0.905
2012-01-01 13:00:00,3.836,0.06166,11.64,0.110988,0.871
2012-01-01 14:00:00,3.4479999999999995,0.04353,11.43,0.07835400000000001,1.069
2012-01-01 15:00:00,3.247,0.03701,10.96,0.06661800000000001,1.777
2012-01-01 16:00:00,3.919,0.0,10.5,0.0,1.21
2012-01-01 17:00:00,4.599,0.0,10.35,0.0,1.209
2012-01-01 18:00:00,4.673,0.0,10.01,0.0,1.232
2012-01-01 19:00:00,4.465,0.0,10.05,0.0,1.874
2012-01-01 20:00:00,4.102,0.0,9.62,0.0,2.0199999999999996
2012-01-01 21:00:00,4.012,0.0,8.82,0.0,1.393
2012-01-01 22:00:00,3.702,0.0,7.9,0.0,1.523
2012-01-01 23:00:00,3.4090000000000003,0.0,7.19,0.0,1.182
2012-01-02 00:00:00,2.882,0.0,6.5,0.0,1.042
2012-01-02 01:00:00,2.973,0.0,5.77,0.0,0.748
2012-01-02 02:00:00,3.0,0.0,5.15,0.0,0.652
2012-01-02 03:00:00,2.838,0.0,4.79,0.0,0.79
2012-01-02 04:00:00,2.606,0.0,4.39,0.0,0.757
2012-01-02 05:00:00,2.811,0.0,4.33,0.0,0.769
2012-01-02 06:00:00,2.889,0.0,4.52,0.0,0.912
2012-01-02 07:00:00,2.988,0.0,4.11,0.0,0.8280000000000001
2012-01-02 08:00:00,3.881,0.0,3.85,0.0,1.408
2012-01-02 09:00:00,4.543,0.33114,3.88,0.596052,2.0780001
2012-01-02 10:00:00,4.543,0.54138,4.52,0.974484,1.316
2012-01-02 11:00:00,3.997,0.65477,5.37,1.178586,1.323
2012-01-02 12:00:00,4.047,0.68932,6.07,1.240776,0.706
2012-01-02 13:00:00,4.053,0.62495,6.56,1.12491,0.7869999999999999
2012-01-02 14:00:00,3.926,0.48534,6.7,0.873612,0.759
2012-01-02 15:00:00,4.157,0.22443,6.52,0.403974,0.762
2012-01-02 16:00:00,4.914,0.0,5.86,0.0,0.756
2012-01-02 17:00:00,5.659000000000001,0.0,5.2,0.0,0.85
2012-01-02 18:00:00,6.385,0.0,4.72,0.0,0.751
2012-01-02 19:00:00,6.619,0.0,4.81,0.0,0.79
2012-01-02 20:00:00,6.790000000000001,0.0,4.65,0.0,0.947
2012-01-02 21:00:00,5.796,0.0,4.56,0.0,0.774
2012-01-02 22:00:00,5.027,0.0,4.73,0.0,0.8049999999999999
2012-01-02 23:00:00,4.053,0.0,4.91,0.0,0.887
2012-01-03 00:00:00,3.289,0.0,5.16,0.0,0.7070000000000001
2012-01-03 01:00:00,2.838,0.0,5.93,0.0,0.8160000000000001
2012-01-03 02:00:00,2.537,0.0,7.12,0.0,0.773
2012-01-03 03:00:00,2.256,0.0,8.38,0.0,0.718
2012-01-03 04:00:00,2.451,0.0,8.8,0.0,0.6990000000000001
2012-01-03 05:00:00,1.992,0.0,9.24,0.0,0.759
2012-01-03 06:00:00,2.427,0.0,10.0,0.0,0.8089999999999999
2012-01-03 07:00:00,2.615,0.0,10.85,0.0,0.87
2012-01-03 08:00:00,3.364,0.0,11.13,0.0,0.841
2012-01-03 09:00:00,3.325,0.00635,11.42,0.01143,0.808
2012-01-03 10:00:00,3.382,0.05169,11.74,0.093042,0.812
2012-01-03 11:00:00,3.3659999999999997,0.03809,11.66,0.068562,2.365
2012-01-03 12:00:00,3.316,0.01995,11.5,0.03591,2.737
2012-01-03 13:00:00,3.165,0.06075,9.19,0.10935,2.058
2012-01-03 14:00:00,2.94,0.0739,8.21,0.13302,0.6930000000000001
2012-01-03 15:00:00,3.128,0.23782,8.21,0.428076,0.734
2012-01-03 16:00:00,3.4450000000000003,0.0,7.54,0.0,0.65
2012-01-03 17:00:00,3.852,0.0,6.8,0.0,0.776
2012-01-03 18:00:00,3.873,0.0,6.29,0.0,0.939
2012-01-03 19:00:00,3.692,0.0,6.25,0.0,0.903
2012-01-03 20:00:00,3.494,0.0,5.88,0.0,0.8180000000000001
2012-01-03 21:00:00,3.289,0.0,5.67,0.0,0.843
2012-01-03 22:00:00,3.148,0.0,5.65,0.0,0.878
2012-01-03 23:00:00,2.5010000000000003,0.0,5.83,0.0,0.85
2012-01-04 00:00:00,2.232,0.0,6.11,0.0,0.781
2012-01-04 01:00:00,1.992,0.0,5.84,0.0,0.762
2012-01-04 02:00:00,1.929,0.0,5.53,0.0,0.737
2012-01-04 03:00:00,1.785,0.0,5.1,0.0,0.744
2012-01-04 04:00:00,2.125,0.0,4.84,0.0,0.796
2012-01-04 05:00:00,3.4,0.0,4.67,0.0,0.751
2012-01-04 06:00:00,4.107,0.0,4.57,0.0,0.874
2012-01-04 07:00:00,4.8149999999999995,0.0,4.67,0.0,0.912
2012-01-04 08:00:00,4.931,0.0,4.67,0.0,0.8140000000000001
2012-01-04 09:00:00,5.282,0.3650799999999999,4.88,0.6571439999999998,0.833
2012-01-04 10:00:00,5.233,0.17758,5.59,0.319644,0.734
2012-01-04 11:00:00,5.139,0.2503,6.36,0.45054000000000005,0.737
2012-01-04 12:00:00,5.016,0.45253,7.0,0.814554,0.8320000000000001
2012-01-04 13:00:00,4.984,0.04443,7.38,0.079974,0.7050000000000001
2012-01-04 14:00:00,4.809,0.08626,7.7,0.15526800000000002,0.699
2012-01-04 15:00:00,4.792,0.04645,7.92,0.08361,0.7629999999999999
2012-01-04 16:00:00,5.245,0.0,8.04,0.0,0.694
2012-01-04 17:00:00,5.669,0.0,8.24,0.0,0.8280000000000001
2012-01-04 18:00:00,5.413,0.0,8.36,0.0,0.937
2012-01-04 19:00:00,5.317,0.0,8.09,0.0,0.831
2012-01-04 20:00:00,5.067,0.0,7.86,0.0,0.8069999999999999
2012-01-04 21:00:00,4.728,0.0,7.76,0.0,0.874
2012-01-04 22:00:00,3.433,0.0,7.71,0.0,0.853
2012-01-04 23:00:00,3.411,0.0,7.9,0.0,0.853
2012-01-05 00:00:00,3.194,0.0,8.31,0.0,0.761
2012-01-05 01:00:00,2.403,0.0,8.81,0.0,0.743
2012-01-05 02:00:00,2.401,0.0,9.46,0.0,0.74
2012-01-05 03:00:00,2.484,0.0,10.01,0.0,0.679
2012-01-05 04:00:00,3.014,0.0,10.39,0.0,0.748
2012-01-05 05:00:00,3.479,0.0,10.46,0.0,0.796
2012-01-05 06:00:00,4.090999999999999,0.0,10.48,0.0,0.8009999999999999
2012-01-05 07:00:00,5.115,0.0,10.16,0.0,0.7949999999999999
2012-01-05 08:00:00,5.022,0.0,9.52,0.0,0.843
2012-01-05 09:00:00,5.339,0.35176,8.75,0.6331680000000001,0.784
2012-01-05 10:00:00,5.095000000000001,0.42462,8.44,0.764316,0.758
2012-01-05 11:00:00,4.89,0.63686,8.27,1.146348,0.728
2012-01-05 12:00:00,4.651,0.16036,8.5,0.288648,0.747
2012-01-05 13:00:00,4.396,0.3348,8.32,0.60264,0.734
2012-01-05 14:00:00,4.406000000000001,0.11911,8.26,0.214398,0.6599999999999999
2012-01-05 15:00:00,4.515,0.27805,8.26,0.5004900000000001,0.75
2012-01-05 16:00:00,4.805,0.0,7.99,0.0,0.8
2012-01-05 17:00:00,5.401,0.0,7.74,0.0,0.794
2012-01-05 18:00:00,5.417,0.0,7.35,0.0,0.8220000000000001
2012-01-05 19:00:00,5.025,0.0,6.7,0.0,0.879
2012-01-05 20:00:00,4.535,0.0,6.35,0.0,0.817
2012-01-05 21:00:00,4.372,0.0,6.18,0.0,0.884
2012-01-05 22:00:00,4.168,0.0,6.07,0.0,0.941
2012-01-05 23:00:00,2.9,0.0,6.0,0.0,0.787
2012-01-06 00:00:00,2.352,0.0,5.85,0.0,0.758
2012-01-06 01:00:00,1.949,0.0,5.71,0.0,0.74
2012-01-06 02:00:00,2.007,0.0,5.4,0.0,0.747
2012-01-06 03:00:00,1.928,0.0,5.07,0.0,0.8540000000000001
2012-01-06 04:00:00,1.929,0.0,4.75,0.0,0.736
2012-01-06 05:00:00,1.974,0.0,4.35,0.0,0.748
2012-01-06 06:00:00,2.2510000000000003,0.0,4.15,0.0,0.841
2012-01-06 07:00:00,2.478,0.0,3.6,0.0,0.864
2012-01-06 08:00:00,3.018,0.0,3.02,0.0,0.902
2012-01-06 09:00:00,3.097,0.21981,2.94,0.395658,0.876
2012-01-06 10:00:00,3.075,0.4332,4.04,0.77976,0.727
2012-01-06 11:00:00,2.63,0.6100099999999999,5.55,1.098018,0.752
2012-01-06 12:00:00,2.678,0.59335,6.51,1.06803,0.75
2012-01-06 13:00:00,2.409,0.48013,6.87,0.8642340000000001,0.718
2012-01-06 14:00:00,2.346,0.44838,6.79,0.807084,0.829
2012-01-06 15:00:00,2.439,0.28446,6.54,0.512028,0.758
2012-01-06 16:00:00,2.88,0.0,6.01,0.0,0.6990000000000001
2012-01-06 17:00:00,3.35,0.0,5.92,0.0,0.862
2012-01-06 18:00:00,4.165,0.0,6.17,0.0,0.851
2012-01-06 19:00:00,4.142,0.0,7.02,0.0,0.858
2012-01-06 20:00:00,4.077,0.0,7.53,0.0,0.914
2012-01-06 21:00:00,3.5450000000000004,0.0,7.86,0.0,0.871
2012-01-06 22:00:00,2.713,0.0,8.19,0.0,0.8220000000000001
2012-01-06 23:00:00,2.51,0.0,8.6,0.0,0.854
2012-01-07 00:00:00,1.964,0.0,9.02,0.0,0.763
2012-01-07 01:00:00,1.825,0.0,9.4,0.0,0.785
2012-01-07 02:00:00,1.768,0.0,9.77,0.0,0.736
2012-01-07 03:00:00,1.672,0.0,9.95,0.0,0.76
2012-01-07 04:00:00,1.754,0.0,9.84,0.0,0.723
2012-01-07 05:00:00,2.536,0.0,10.0,0.0,0.6970000000000001
2012-01-07 06:00:00,3.463,0.0,9.95,0.0,0.878
2012-01-07 07:00:00,4.789,0.0,9.57,0.0,0.893
2012-01-07 08:00:00,4.995,0.0,9.26,0.0,0.817
2012-01-07 09:00:00,5.0920000000000005,0.12491,8.53,0.22483799999999998,0.753
2012-01-07 10:00:00,4.994,0.18652,8.14,0.335736,0.779
2012-01-07 11:00:00,4.938000000000001,0.25853,8.24,0.465354,0.76
2012-01-07 12:00:00,4.7829999999999995,0.30435,8.45,0.54783,0.7649999999999999
2012-01-07 13:00:00,4.4590000000000005,0.17516,8.57,0.315288,0.702
2012-01-07 14:00:00,4.193,0.04897,8.58,0.088146,0.739
2012-01-07 15:00:00,4.221,0.25195,8.33,0.45351,0.717
2012-01-07 16:00:00,4.88,0.0,7.45,0.0,0.764
2012-01-07 17:00:00,5.12,0.0,6.81,0.0,0.833
2012-01-07 18:00:00,5.268,0.0,6.49,0.0,0.893
2012-01-07 19:00:00,4.737,0.0,6.58,0.0,0.8029999999999999
2012-01-07 20:00:00,4.392,0.0,6.38,0.0,0.8180000000000001
2012-01-07 21:00:00,4.1899999999999995,0.0,6.3,0.0,0.949
2012-01-07 22:00:00,3.784,0.0,6.12,0.0,0.856
2012-01-07 23:00:00,3.2619999999999996,0.0,5.75,0.0,0.8089999999999999
2012-01-08 00:00:00,2.726,0.0,5.24,0.0,0.767
2012-01-08 01:00:00,2.561,0.0,4.74,0.0,0.7270000000000001
2012-01-08 02:00:00,2.573,0.0,4.71,0.0,0.762
2012-01-08 03:00:00,2.519,0.0,4.42,0.0,0.839
2012-01-08 04:00:00,2.759,0.0,4.17,0.0,0.7210000000000001
2012-01-08 05:00:00,3.495,0.0,4.06,0.0,0.717
2012-01-08 06:00:00,4.457,0.0,4.16,0.0,0.831
2012-01-08 07:00:00,4.776,0.0,4.81,0.0,0.928
2012-01-08 08:00:00,4.661,0.0,4.49,0.0,0.88
2012-01-08 09:00:00,4.858,0.0377599999999999,4.84,0.06796799999999982,1.073
2012-01-08 10:00:00,4.667,0.04534,5.72,0.081612,1.634
2012-01-08 11:00:00,4.589,0.05803,6.86,0.104454,1.634
2012-01-08 12:00:00,4.468999999999999,0.05713,7.67,0.10283400000000001,0.718
2012-01-08 13:00:00,4.2,0.07521,7.91,0.135378,0.748
2012-01-08 14:00:00,4.275,0.0932099999999999,8.11,0.16777799999999984,0.69
2012-01-08 15:00:00,4.602,0.1177,7.88,0.21186,0.616
2012-01-08 16:00:00,5.346,0.0,7.61,0.0,0.6399999999999999
2012-01-08 17:00:00,5.756,0.0,6.84,0.0,0.792
2012-01-08 18:00:00,5.836,0.0,6.11,0.0,0.855
2012-01-08 19:00:00,5.928,0.0,7.94,0.0,0.758
2012-01-08 20:00:00,5.747,0.0,8.41,0.0,0.771
2012-01-08 21:00:00,4.863,0.0,8.59,0.0,0.79
2012-01-08 22:00:00,4.4670000000000005,0.0,8.35,0.0,0.8300000000000001
2012-01-08 23:00:00,4.024,0.0,8.36,0.0,0.746
2012-01-09 00:00:00,3.790999999999999,0.0,7.98,0.0,0.71
2012-01-09 01:00:00,3.447,0.0,7.58,0.0,0.679
2012-01-09 02:00:00,3.598,0.0,7.42,0.0,0.647
2012-01-09 03:00:00,3.396,0.0,7.51,0.0,0.7
2012-01-09 04:00:00,3.425,0.0,7.56,0.0,0.7689999999999999
2012-01-09 05:00:00,3.364,0.0,7.64,0.0,0.6419999999999999
2012-01-09 06:00:00,3.435,0.0,7.7,0.0,0.749
2012-01-09 07:00:00,3.84,0.0,7.25,0.0,0.745
2012-01-09 08:00:00,4.306,0.0,7.45,0.0,0.841
2012-01-09 09:00:00,4.313000000000001,0.05447,8.19,0.098046,0.779
2012-01-09 10:00:00,4.247999999999999,0.04443,9.07,0.079974,0.6599999999999999
2012-01-09 11:00:00,3.931,0.03627,9.85,0.065286,0.588
2012-01-09 12:00:00,3.842,0.21281,10.48,0.383058,0.679
2012-01-09 13:00:00,3.594,0.59086,10.73,1.0635480000000002,0.7150000000000001
2012-01-09 14:00:00,2.9850000000000003,0.03809,10.9,0.068562,0.6779999999999999
2012-01-09 15:00:00,3.075,0.06461,10.82,0.116298,0.61
2012-01-09 16:00:00,3.895000000000001,0.0,10.54,0.0,0.6200000000000001
2012-01-09 17:00:00,4.538,0.0,10.2,0.0,0.716
2012-01-09 18:00:00,4.337,0.0,9.95,0.0,0.838
2012-01-09 19:00:00,3.794,0.0,9.97,0.0,0.772
2012-01-09 20:00:00,3.4539999999999997,0.0,9.78,0.0,0.738
2012-01-09 21:00:00,3.3299999999999996,0.0,9.57,0.0,0.73
2012-01-09 22:00:00,3.112,0.0,9.31,0.0,0.8140000000000001
2012-01-09 23:00:00,2.252,0.0,8.8,0.0,0.8069999999999999
2012-01-10 00:00:00,1.717,0.0,8.4,0.0,0.679
2012-01-10 01:00:00,1.549,0.0,8.34,0.0,0.628
2012-01-10 02:00:00,1.447,0.0,8.73,0.0,0.712
2012-01-10 03:00:00,1.402,0.0,8.96,0.0,0.6759999999999999
2012-01-10 04:00:00,1.33,0.0,9.13,0.0,0.6890000000000001
2012-01-10 05:00:00,1.38,0.0,9.24,0.0,0.642
2012-01-10 06:00:00,1.232,0.0,9.31,0.0,0.787
2012-01-10 07:00:00,1.433,0.0,8.87,0.0,0.749
2012-01-10 08:00:00,1.703,0.0,8.76,0.0,0.778
2012-01-10 09:00:00,1.716,0.13741,8.91,0.247338,0.752
2012-01-10 10:00:00,1.92,0.11866,9.18,0.213588,0.692
2012-01-10 11:00:00,1.812,0.4632099999999999,9.73,0.8337779999999998,0.652
2012-01-10 12:00:00,2.323,0.05622,10.0,0.101196,0.636
2012-01-10 13:00:00,2.141,0.0778799999999999,10.04,0.1401839999999998,0.622
2012-01-10 14:00:00,1.882,0.0774599999999999,10.22,0.13942799999999983,0.683
2012-01-10 15:00:00,1.8329999999999995,0.04234,10.0,0.076212,0.643
2012-01-10 16:00:00,1.901,0.0,9.77,0.0,0.651
2012-01-10 17:00:00,3.62,0.0,9.6,0.0,0.719
2012-01-10 18:00:00,4.131,0.0,9.44,0.0,2.1379999
2012-01-10 19:00:00,3.942,0.0,8.99,0.0,1.012
2012-01-10 20:00:00,3.59,0.0,8.57,0.0,2.419
2012-01-10 21:00:00,3.386,0.0,7.91,0.0,1.832
2012-01-10 22:00:00,2.549,0.0,7.47,0.0,0.685
2012-01-10 23:00:00,1.528,0.0,7.36,0.0,0.702
2012-01-11 00:00:00,1.283,0.0,7.13,0.0,0.69
2012-01-11 01:00:00,1.302,0.0,7.3,0.0,0.623
2012-01-11 02:00:00,1.286,0.0,7.43,0.0,0.6819999999999999
2012-01-11 03:00:00,1.309,0.0,7.49,0.0,0.721
2012-01-11 04:00:00,1.475,0.0,7.54,0.0,0.6910000000000001
2012-01-11 05:00:00,1.524,0.0,7.54,0.0,0.683
2012-01-11 06:00:00,2.822,0.0,7.57,0.0,0.762
2012-01-11 07:00:00,4.7219999999999995,0.0,7.46,0.0,0.769
2012-01-11 08:00:00,4.743,0.0,7.68,0.0,0.76
2012-01-11 09:00:00,4.725,0.25074,7.98,0.45133200000000007,0.756
2012-01-11 10:00:00,4.404,0.5356000000000001,8.47,0.9640800000000002,0.738
2012-01-11 11:00:00,4.129,0.68176,9.04,1.227168,0.628
2012-01-11 12:00:00,4.258,0.70482,9.87,1.2686760000000001,0.62
2012-01-11 13:00:00,3.951,0.30451,10.15,0.548118,0.6699999999999999
2012-01-11 14:00:00,3.877,0.05259,10.27,0.094662,0.748
2012-01-11 15:00:00,4.133,0.04298,10.14,0.077364,0.6359999999999999
2012-01-11 16:00:00,4.6259999999999994,0.0,9.91,0.0,0.626
2012-01-11 17:00:00,5.357,0.0,9.69,0.0,0.7090000000000001
2012-01-11 18:00:00,5.056,0.0,9.57,0.0,1.381
2012-01-11 19:00:00,5.0920000000000005,0.0,9.29,0.0,1.734
2012-01-11 20:00:00,4.977,0.0,8.72,0.0,0.794
2012-01-11 21:00:00,4.366,0.0,8.21,0.0,0.731
2012-01-11 22:00:00,3.685,0.0,7.55,0.0,0.779
2012-01-11 23:00:00,2.994,0.0,7.14,0.0,0.7150000000000001
2012-01-12 00:00:00,2.323,0.0,7.26,0.0,0.727
2012-01-12 01:00:00,1.881,0.0,7.43,0.0,0.6499999999999999
2012-01-12 02:00:00,2.034,0.0,7.44,0.0,0.663
2012-01-12 03:00:00,1.929,0.0,7.35,0.0,0.698
2012-01-12 04:00:00,2.395,0.0,7.44,0.0,0.708
2012-01-12 05:00:00,3.4219999999999997,0.0,7.65,0.0,0.664
2012-01-12 06:00:00,4.415,0.0,7.88,0.0,0.742
2012-01-12 07:00:00,4.898,0.0,8.59,0.0,0.8240000000000001
2012-01-12 08:00:00,4.904999999999999,0.0,8.71,0.0,0.73
2012-01-12 09:00:00,5.063000000000001,0.25481,9.16,0.45865799999999995,0.755
2012-01-12 10:00:00,5.0280000000000005,0.08916,9.65,0.16048800000000002,0.693
2012-01-12 11:00:00,4.657,0.2427,10.3,0.43686,0.6819999999999999
2012-01-12 12:00:00,4.476,0.6397,10.76,1.1514600000000002,0.6970000000000001
2012-01-12 13:00:00,4.191,0.03536,11.14,0.06364800000000001,0.839
2012-01-12 14:00:00,4.161,0.4333399999999999,11.41,0.7800119999999998,0.879
2012-01-12 15:00:00,4.468,0.28491,10.68,0.512838,0.93
2012-01-12 16:00:00,5.088,0.0,9.66,0.0,0.995
2012-01-12 17:00:00,6.759,0.0,8.55,0.0,1.549
2012-01-12 18:00:00,7.492,0.0,7.17,0.0,1.663
2012-01-12 19:00:00,7.666,0.0,6.88,0.0,1.152
2012-01-12 20:00:00,7.451,0.0,5.9,0.0,0.903
2012-01-12 21:00:00,6.113,0.0,5.02,0.0,0.8140000000000001
2012-01-12 22:00:00,4.9990000000000006,0.0,4.25,0.0,0.851
2012-01-12 23:00:00,4.6450000000000005,0.0,3.43,0.0,1.197
2012-01-13 00:00:00,3.761,0.0,2.78,0.0,0.865
2012-01-13 01:00:00,3.2409999999999997,0.0,2.36,0.0,0.804
2012-01-13 02:00:00,3.1879999999999997,0.0,2.06,0.0,0.758
2012-01-13 03:00:00,3.162,0.0,1.77,0.0,0.737
2012-01-13 04:00:00,3.186,0.0,1.49,0.0,0.8049999999999999
2012-01-13 05:00:00,3.795,0.0,1.22,0.0,0.8089999999999999
2012-01-13 06:00:00,5.368,0.0,1.05,0.0,0.875
2012-01-13 07:00:00,6.048,0.0,0.74,0.0,1.027
2012-01-13 08:00:00,6.255,0.0,0.5,0.0,1.5579999999999998
2012-01-13 09:00:00,6.392,0.3463,0.72,0.62334,0.872
2012-01-13 10:00:00,5.911,0.16774,2.83,0.30193200000000003,0.843
2012-01-13 11:00:00,5.445,0.33736,4.13,0.607248,1.6760000000000002
2012-01-13 12:00:00,5.293,0.66401,4.8,1.1952180000000001,1.015
2012-01-13 13:00:00,4.832,0.46995,5.11,0.8459099999999999,0.983
2012-01-13 14:00:00,4.773,0.29697,5.21,0.5345460000000001,0.6890000000000001
2012-01-13 15:00:00,4.771,0.2818,4.95,0.50724,0.655
2012-01-13 16:00:00,5.103,0.0,4.25,0.0,0.742
2012-01-13 17:00:00,6.14,0.0,2.7,0.0,0.812
2012-01-13 18:00:00,6.146,0.0,1.22,0.0,0.792
2012-01-13 19:00:00,5.5520000000000005,0.0,0.31,0.0,0.798
2012-01-13 20:00:00,5.07,0.0,-0.26,0.0,0.868
2012-01-13 21:00:00,4.5969999999999995,0.0,-0.73,0.0,0.849
2012-01-13 22:00:00,4.389,0.0,-1.07,0.0,0.871
2012-01-13 23:00:00,3.468,0.0,-1.16,0.0,0.835
2012-01-14 00:00:00,2.601,0.0,-1.12,0.0,0.756
2012-01-14 01:00:00,1.9170000000000005,0.0,-1.39,0.0,0.698
2012-01-14 02:00:00,1.823,0.0,-1.88,0.0,0.765
2012-01-14 03:00:00,1.705,0.0,-2.16,0.0,0.815
2012-01-14 04:00:00,2.037,0.0,-2.3,0.0,0.756
2012-01-14 05:00:00,3.185,0.0,-2.48,0.0,0.743
2012-01-14 06:00:00,4.693,0.0,-2.42,0.0,0.838
2012-01-14 07:00:00,5.596,0.0,-2.4,0.0,0.888
2012-01-14 08:00:00,5.426,0.0,-1.97,0.0,0.855
2012-01-14 09:00:00,5.663,0.3245699999999999,-1.79,0.5842259999999999,0.7869999999999999
2012-01-14 10:00:00,5.662,0.52986,-1.26,0.953748,0.768
2012-01-14 11:00:00,5.792,0.66026,-0.32,1.1884679999999999,0.8180000000000001
2012-01-14 12:00:00,5.808,0.71429,0.55,1.285722,0.738
2012-01-14 13:00:00,5.319,0.63834,1.1,1.1490120000000001,0.6890000000000001
2012-01-14 14:00:00,5.071,0.51812,1.54,0.9326160000000001,0.756
2012-01-14 15:00:00,4.957,0.31257,1.58,0.5626260000000001,0.6910000000000001
2012-01-14 16:00:00,5.639,0.0,1.22,0.0,0.6739999999999999
2012-01-14 17:00:00,6.534999999999999,0.0,0.82,0.0,0.887
2012-01-14 18:00:00,6.479000000000001,0.0,0.69,0.0,0.85
2012-01-14 19:00:00,5.799,0.0,0.41,0.0,0.796
2012-01-14 20:00:00,5.646,0.0,0.14,0.0,0.8180000000000001
2012-01-14 21:00:00,4.708,0.0,-0.23,0.0,0.865
2012-01-14 22:00:00,4.297,0.0,-0.49,0.0,0.909
2012-01-14 23:00:00,4.277,0.0,-0.88,0.0,0.825
2012-01-15 00:00:00,3.532,0.0,-1.0,0.0,1.122
2012-01-15 01:00:00,3.176,0.0,-1.15,0.0,0.744
2012-01-15 02:00:00,3.1420000000000003,0.0,-1.13,0.0,0.7150000000000001
2012-01-15 03:00:00,3.0170000000000003,0.0,-1.03,0.0,0.745
2012-01-15 04:00:00,3.404,0.0,-0.74,0.0,0.739
2012-01-15 05:00:00,4.079,0.0,-0.84,0.0,0.754
2012-01-15 06:00:00,4.871,0.0,-0.94,0.0,0.851
2012-01-15 07:00:00,5.618,0.0,-0.53,0.0,0.902
2012-01-15 08:00:00,5.629,0.0,-0.57,0.0,0.861
2012-01-15 09:00:00,5.758,0.33221,0.04,0.597978,0.787
2012-01-15 10:00:00,5.664,0.5476599999999999,1.91,0.9857879999999999,0.735
2012-01-15 11:00:00,5.232,0.6631699999999999,3.48,1.193706,0.75
2012-01-15 12:00:00,4.95,0.70484,4.37,1.268712,0.7709999999999999
2012-01-15 13:00:00,4.758,0.4290199999999999,4.76,0.7722359999999998,0.722
2012-01-15 14:00:00,4.5649999999999995,0.49675,4.71,0.8941500000000001,0.721
2012-01-15 15:00:00,4.553,0.3139599999999999,4.37,0.5651279999999999,0.6910000000000001
2012-01-15 16:00:00,5.083,0.0,3.32,0.0,0.6890000000000001
2012-01-15 17:00:00,5.956,0.0,2.25,0.0,0.8069999999999999
2012-01-15 18:00:00,6.0520000000000005,0.0,1.63,0.0,0.895
2012-01-15 19:00:00,5.669,0.0,1.39,0.0,0.835
2012-01-15 20:00:00,5.308,0.0,1.28,0.0,0.855
2012-01-15 21:00:00,4.973,0.0,1.11,0.0,0.875
2012-01-15 22:00:00,4.849,0.0,0.9,0.0,0.8029999999999999
2012-01-15 23:00:00,3.896,0.0,0.62,0.0,0.8109999999999999
2012-01-16 00:00:00,3.624,0.0,0.24,0.0,0.751
2012-01-16 01:00:00,3.05,0.0,-0.23,0.0,0.765
2012-01-16 02:00:00,3.0420000000000003,0.0,-0.7,0.0,0.756
2012-01-16 03:00:00,2.636,0.0,-1.06,0.0,0.77
2012-01-16 04:00:00,2.614,0.0,-1.35,0.0,0.722
2012-01-16 05:00:00,2.766,0.0,-1.6,0.0,0.74
2012-01-16 06:00:00,3.397,0.0,-1.84,0.0,0.857
2012-01-16 07:00:00,4.1579999999999995,0.0,-1.62,0.0,0.849
2012-01-16 08:00:00,4.4990000000000006,0.0,-1.59,0.0,0.857
2012-01-16 09:00:00,4.667,0.33735,-0.93,0.6072299999999999,0.8440000000000001
2012-01-16 10:00:00,4.488,0.5702,1.17,1.0263600000000002,0.7789999999999999
2012-01-16 11:00:00,4.288,0.70435,2.77,1.26783,0.718
2012-01-16 12:00:00,4.207,0.73854,3.78,1.329372,0.7050000000000001
2012-01-16 13:00:00,4.01,0.63186,4.39,1.137348,0.733
2012-01-16 14:00:00,3.901,0.52124,4.6,0.9382320000000001,0.724
2012-01-16 15:00:00,4.0840000000000005,0.28085,4.26,0.50553,0.75
2012-01-16 16:00:00,4.684,0.0,2.95,0.0,0.736
2012-01-16 17:00:00,5.872,0.0,1.34,0.0,0.797
2012-01-16 18:00:00,6.137,0.0,0.08,0.0,0.794
2012-01-16 19:00:00,5.906000000000001,0.0,-0.56,0.0,0.83
2012-01-16 20:00:00,5.681,0.0,-1.09,0.0,0.8420000000000001
2012-01-16 21:00:00,5.108,0.0,-1.3,0.0,0.938
2012-01-16 22:00:00,4.649,0.0,-1.36,0.0,0.884
2012-01-16 23:00:00,4.593,0.0,-1.48,0.0,0.783
2012-01-17 00:00:00,4.3759999999999994,0.0,-1.66,0.0,0.792
2012-01-17 01:00:00,4.134,0.0,-1.81,0.0,0.745
2012-01-17 02:00:00,3.917,0.0,-1.98,0.0,0.696
2012-01-17 03:00:00,3.437,0.0,-1.98,0.0,0.768
2012-01-17 04:00:00,3.429,0.0,-2.09,0.0,0.866
2012-01-17 05:00:00,3.709000000000001,0.0,-2.6,0.0,0.7170000000000001
2012-01-17 06:00:00,4.023,0.0,-2.89,0.0,0.8420000000000001
2012-01-17 07:00:00,4.156000000000001,0.0,-2.58,0.0,0.89
2012-01-17 08:00:00,4.4,0.0,-2.75,0.0,0.916
2012-01-17 09:00:00,4.549,0.35263,-2.03,0.634734,0.7889999999999999
2012-01-17 10:00:00,4.507,0.45808,0.84,0.8245439999999999,0.736
2012-01-17 11:00:00,4.517,0.5684,3.21,1.02312,1.368
2012-01-17 12:00:00,4.595000000000001,0.19066,4.54,0.343188,1.0
2012-01-17 13:00:00,4.514,0.2762,5.02,0.49716,0.714
2012-01-17 14:00:00,4.391,0.3389,4.9,0.61002,0.681
